grade_id,student_id,module_id,score,grade
3157,14146,PR164,100,A
3158,14149,PR165,67,C
3159,14155,ST166,41,F
3160,14156,DA167,60,C
3161,14157,DA168,68,C
3162,14159,MA169,62,C
3163,14164,AP170,79,B
3164,14167,DA171,94,A
3165,14171,ST172,74,B
3166,14176,MA173,42,F
3167,14180,DI174,70,B
3168,14181,SO175,66,C
3169,14183,AD176,92,A
3170,14184,NE177,53,D
3171,14186,PR178,49,F
3172,14188,WE179,93,A
3173,14190,AP180,52,D
3174,14193,EN181,78,B
3175,14194,DA182,41,F
3176,14196,CO183,81,A
3177,14197,AP184,60,C
3178,14203,WE185,95,A
3179,14211,DI186,84,A
3180,14214,SU187,97,A
3181,14215,CL188,40,F
3182,14216,TH189,81,A
3183,14218,TH190,87,A
3184,14219,TH191,85,A
3185,14220,TH192,93,A
3186,14221,PS193,52,D
3187,14223,GE194,91,A
3188,14228,EX195,67,C
3189,14231,ET196,66,C
3190,14235,TH197,41,F
3191,14241,PS198,63,C
3192,14246,SE199,98,A
3193,14247,RE200,99,A
3194,14249,DI201,68,C
3195,14251,IN202,56,D
3196,14252,PS203,69,C
3197,14254,IN204,98,A
3198,14256,PR205,61,C
3199,14258,FO206,93,A
3200,14259,PS207,93,A
3201,14261,FO208,56,D
3202,14262,PR209,40,F
3203,14263,ET210,44,F
3204,14268,DI211,82,A
3205,14270,RE212,54,D
3206,14271,SO213,64,C
3207,14274,PR214,70,B
3208,14276,ET215,43,F
3209,14278,LA216,92,A
3210,14279,JU217,63,C
3211,14280,PR218,67,C
3212,14284,IN219,98,A
3213,14286,LA220,91,A
3214,14287,CR221,79,B
3215,14288,LE222,70,B
3216,14289,AR223,82,A
3217,14290,CI224,49,F
3218,14291,PR225,76,B
3219,14293,PR226,91,A
3220,14296,PR227,95,A
3221,14298,QU228,94,A
3222,14301,IN229,71,B
3223,14302,CO230,64,C
3224,14303,AD231,83,A
3225,14304,TR232,44,F
3226,14305,AD233,66,C
3227,14309,AU234,96,A
3228,14311,IN235,44,F
3229,14312,AC236,51,D
3230,14313,DI237,89,A
3231,14314,RE238,54,D
3232,14315,PR239,79,B
3233,14317,AP240,73,B
3234,14318,BU241,56,D
3235,14321,PR242,93,A
3236,14322,FI243,96,A
3237,14323,DA244,56,D
3238,14325,BU245,100,A
3239,14328,AP246,78,B
3240,14330,AP247,89,A
3241,14331,PR248,83,A
3242,14336,OP249,62,C
3243,14338,ET250,63,C
3244,14339,ST251,62,C
3245,14342,EL252,85,A
3246,14343,MA100,70,B
3247,14345,CH101,57,D
3248,14346,EN102,85,A
3249,14351,BA103,83,A
3250,14352,ME104,80,A
3251,14354,EN105,93,A
3252,14356,PH106,77,B
3253,14359,PR107,96,A
3254,14362,EL108,73,B
3255,14363,IN109,100,A
3256,14365,DI110,77,B
3257,14369,EL111,78,B
3258,14373,EL112,61,C
3259,14374,EL113,42,F
3260,14376,CM114,91,A
3261,14377,CO115,42,F
3262,14378,EL116,62,C
3263,14379,FI117,75,B
3264,14381,EL118,97,A
3265,14386,UT119,99,A
3266,14389,MA120,83,A
3267,14390,CH121,80,A
3268,14394,EL122,61,C
3269,14399,EN123,93,A
3270,14402,PH124,49,F
3271,14407,AD125,44,F
3272,14408,EL126,62,C
3273,14410,MA127,55,D
3274,14411,LI128,95,A
3275,14417,RE129,71,B
3276,14419,DI130,94,A
3277,14422,IN131,43,F
3278,14427,BA132,67,C
3279,14429,AN133,80,A
3280,14430,GE134,49,F
3281,14433,GE135,65,C
3282,14435,EL136,100,A
3283,14436,AN137,86,A
3284,14441,BA138,83,A
3285,14443,BA139,58,D
3286,14447,FI140,97,A
3287,14453,AN141,61,C
3288,14454,BI142,98,A
3289,14456,AN143,83,A
3290,14459,GE144,43,F
3291,14460,AN145,88,A
3292,14465,FI146,99,A
3293,14466,PA147,96,A
3294,14467,RE148,51,D
3295,14469,BI149,65,C
3296,14470,AN150,77,B
3297,14471,AN152,93,A
3298,14474,PH154,87,A
3299,14479,FI155,87,A
3300,14486,RA156,68,C
3301,14488,PR157,51,D
3302,14489,PR158,51,D
3303,14491,ST159,82,A
3304,14497,DA160,54,D
3305,14498,AP162,98,A
3306,14506,DA163,40,F
3307,14510,PR164,51,D
3308,14511,PR165,80,A
3309,14516,DA167,74,B
3310,14517,DA168,80,A
3311,14521,MA169,54,D
3312,14522,AP170,70,B
3313,14525,DA171,69,C
3314,14528,MA173,76,B
3315,14535,DI174,44,F
3316,14537,SO175,45,F
3317,14541,AD176,63,C
3318,14542,NE177,40,F
3319,14543,PR178,98,A
3320,14545,WE179,41,F
3321,14547,AP180,80,A
3322,14549,EN181,53,D
3323,14552,DA182,97,A
3324,14554,CO183,76,B
3325,14555,AP184,40,F
3326,14561,WE185,40,F
3327,14566,DI186,68,C
3328,14567,SU187,67,C
3329,14568,CL188,79,B
3330,14569,TH189,57,D
3331,14570,TH190,83,A
3332,14575,TH191,56,D
3333,14578,TH192,80,A
3334,14579,PS193,98,A
3335,14582,GE194,47,F
3336,14584,EX195,75,B
3337,14585,ET196,48,F
3338,14587,TH197,43,F
3339,14592,PS198,60,C
3340,14593,SE199,90,A
3341,14598,RE200,45,F
3342,14600,DI201,88,A
3343,14601,IN202,60,C
3344,14602,PS203,75,B
3345,14605,IN204,75,B
3346,14606,PR205,96,A
3347,14607,FO206,74,B
3348,14608,PS207,84,A
3349,14618,FO208,90,A
3350,14621,PR209,85,A
3351,14623,ET210,56,D
3352,14624,DI211,74,B
3353,14627,RE212,83,A
3354,14628,SO213,55,D
3355,14629,PR214,97,A
3356,14630,ET215,76,B
3357,14632,LA216,90,A
3358,14633,JU217,94,A
3359,14634,PR218,75,B
3360,14639,IN219,50,D
3361,14640,LA220,93,A
3362,14642,CR221,48,F
3363,14644,LE222,45,F
3364,14645,AR223,100,A
3365,14646,CI224,65,C
3366,14649,PR225,82,A
3367,14652,PR226,59,D
3368,14653,PR227,87,A
3369,14654,QU228,48,F
3370,14655,IN229,54,D
3371,14658,CO230,42,F
3372,14662,AD231,75,B
3373,14666,TR232,54,D
3374,14667,AD233,62,C
3375,14670,AU234,97,A
3376,14672,IN235,96,A
3377,14673,AC236,71,B
3378,14674,DI237,51,D
3379,14676,RE238,52,D
3380,14678,PR239,91,A
3381,14681,AP240,58,D
3382,14684,BU241,91,A
3383,14685,PR242,87,A
3384,14687,FI243,95,A
3385,14689,DA244,46,F
3386,14690,BU245,60,C
3387,14696,AP246,71,B
3388,14699,AP247,86,A
3389,14702,OP249,68,C
3390,14704,ET250,65,C
3391,14709,ST251,73,B
3392,14711,EL252,90,A
3393,14712,MA100,84,A
3394,14713,CH101,92,A
3395,14714,EN102,82,A
3396,14715,BA103,54,D
3397,14721,ME104,68,C
3398,14723,EN105,75,B
3399,14725,PH106,42,F
3400,14726,PR107,77,B
3401,14730,EL108,95,A
3402,14731,IN109,73,B
3403,14732,DI110,44,F
3404,14735,EL111,51,D
3405,14736,EL112,77,B
3406,14739,EL113,71,B
3407,14740,CM114,82,A
3408,14744,CO115,83,A
3409,14745,EL116,60,C
3410,14747,FI117,59,D
3411,14750,EL118,84,A
3412,14760,UT119,48,F
3413,14765,MA120,96,A
3414,14769,CH121,75,B
3415,14770,EL122,87,A
3416,14771,EN123,70,B
3417,14777,PH124,89,A
3418,14778,EL126,63,C
3419,14783,MA127,70,B
3420,14787,LI128,89,A
3421,14790,RE129,64,C
3422,14792,DI130,73,B
3423,14797,IN131,47,F
3424,14800,BA132,99,A
3425,14804,AN133,94,A
3426,14807,GE134,74,B
3427,14808,GE135,82,A
3428,14810,EL136,92,A
3429,14811,AN137,63,C
3430,14812,BA138,41,F
3431,14814,BA139,85,A
3432,14815,FI140,52,D
3433,14816,AN141,51,D
3434,14817,BI142,64,C
3435,14820,AN143,51,D
3436,14828,GE144,49,F
3437,14830,AN145,89,A
3438,14833,FI146,43,F
3439,14834,PA147,94,A
3440,14835,RE148,42,F
3441,14838,BI149,55,D
3442,14839,AN150,79,B
3443,14845,AN151,61,C
3444,14846,AN152,58,D
3445,14847,PH153,54,D
3446,14849,PH154,62,C
3447,14852,FI155,46,F
3448,14853,RA156,100,A
3449,14858,PR157,85,A
3450,14860,PR158,96,A
3451,14861,ST159,66,C
3452,14864,DA160,99,A
3453,14865,DA161,95,A
3454,14868,AP162,72,B
3455,14874,DA163,43,F
3456,14875,PR164,62,C
3457,14883,ST166,41,F
3458,14884,DA167,88,A
3459,14885,DA168,82,A
3460,14886,MA169,99,A
3461,14887,AP170,51,D
3462,14892,DA171,92,A
3463,14901,ST172,92,A
3464,14905,MA173,64,C
3465,14906,DI174,45,F
3466,14908,SO175,90,A
3467,14909,AD176,55,D
3468,14916,NE177,82,A
3469,14920,PR178,53,D
3470,14924,WE179,52,D
3471,14926,AP180,54,D
3472,14937,EN181,40,F
3473,14939,DA182,60,C
3474,14940,CO183,58,D
3475,14942,AP184,95,A
3476,14943,WE185,88,A
3477,14946,DI186,50,D
3478,14947,SU187,78,B
3479,14949,CL188,53,D
3480,14950,TH189,47,F
3481,14953,TH190,55,D
3482,14959,TH191,48,F
3483,14960,TH192,89,A
3484,14962,PS193,74,B
3485,14965,EX195,78,B
3486,14970,ET196,66,C
3487,14971,TH197,62,C
3488,14972,PS198,84,A
3489,14975,SE199,80,A
3490,14983,RE200,96,A
3491,14985,DI201,58,D
3492,14992,IN202,73,B
3493,14996,PS203,73,B
3494,14997,PR205,69,C
3495,14001,FO206,94,A
3496,14002,PS207,50,D
3497,14009,FO208,80,A
3498,14014,PR209,68,C
3499,14015,ET210,98,A
3500,14020,DI211,40,F
3501,14021,RE212,46,F
3502,14023,SO213,47,F
3503,14025,PR214,78,B
3504,14026,ET215,61,C
3505,14030,LA216,99,A
3506,14031,JU217,88,A
3507,14035,PR218,84,A
3508,14038,LA220,56,D
3509,14040,CR221,70,B
3510,14043,LE222,50,D
3511,14046,AR223,66,C
3512,14048,CI224,43,F
3513,14050,PR225,40,F
3514,14055,PR226,50,D
3515,14058,PR227,57,D
3516,14059,QU228,80,A
3517,14060,IN229,64,C
3518,14073,CO230,64,C
3519,14074,AD231,55,D
3520,14077,TR232,53,D
3521,14078,AD233,96,A
3522,14079,AU234,47,F
3523,14080,IN235,78,B
3524,14081,AC236,96,A
3525,14085,DI237,70,B
3526,14088,RE238,96,A
3527,14090,AP240,45,F
3528,14092,BU241,53,D
3529,14093,PR242,47,F
3530,14097,FI243,97,A
3531,14098,DA244,55,D
3532,14099,BU245,89,A
3533,14105,AP246,50,D
3534,14106,AP247,58,D
3535,14108,PR248,97,A
3536,14110,OP249,55,D
3537,14113,ET250,58,D
3538,14114,ST251,46,F
3539,14117,EL252,53,D
3540,14118,MA100,58,D
3541,14119,CH101,72,B
3542,14122,EN102,82,A
3543,14124,BA103,45,F
3544,14125,ME104,62,C
3545,14127,EN105,68,C
3546,14128,PH106,78,B
3547,14129,PR107,52,D
3548,14133,EL108,40,F
3549,14138,IN109,86,A
3550,14145,DI110,82,A
3551,14146,EL111,76,B
3552,14148,EL112,64,C
3553,14155,EL113,81,A
3554,14156,CM114,65,C
3555,14158,CO115,87,A
3556,14161,EL116,94,A
3557,14162,FI117,91,A
3558,14163,EL118,75,B
3559,14165,UT119,44,F
3560,14169,MA120,61,C
3561,14175,CH121,64,C
3562,14178,EL122,85,A
3563,14181,EN123,99,A
3564,14188,PH124,59,D
3565,14190,AD125,85,A
3566,14194,EL126,77,B
3567,14197,MA127,94,A
3568,14198,LI128,45,F
3569,14200,RE129,53,D
3570,14202,DI130,55,D
3571,14203,IN131,79,B
3572,14205,BA132,59,D
3573,14206,AN133,79,B
3574,14207,GE134,86,A
3575,14209,EL136,90,A
3576,14210,AN137,75,B
3577,14211,BA138,69,C
3578,14212,FI140,57,D
3579,14213,AN141,42,F
3580,14215,BI142,68,C
3581,14216,AN143,97,A
3582,14221,GE144,64,C
3583,14222,AN145,91,A
3584,14223,FI146,47,F
3585,14225,PA147,89,A
3586,14227,RE148,53,D
3587,14228,BI149,60,C
3588,14229,AN150,62,C
3589,14230,AN151,95,A
3590,14231,AN152,46,F
3591,14232,PH153,59,D
3592,14238,PH154,41,F
3593,14241,FI155,94,A
3594,14243,RA156,50,D
3595,14248,PR157,57,D
3596,14259,PR158,52,D
3597,14260,ST159,100,A
3598,14262,DA160,75,B
3599,14266,DA161,70,B
3600,14270,AP162,42,F
3601,14273,DA163,53,D
3602,14275,PR164,75,B
3603,14276,PR165,46,F
3604,14277,ST166,68,C
3605,14278,DA167,48,F
3606,14279,DA168,75,B
3607,14280,MA169,90,A
3608,14288,AP170,50,D
3609,14290,DA171,64,C
3610,14293,ST172,56,D
3611,14295,MA173,58,D
3612,14297,SO175,51,D
3613,14301,AD176,60,C
3614,14303,NE177,84,A
3615,14304,PR178,84,A
3616,14305,WE179,73,B
3617,14306,AP180,59,D
3618,14310,EN181,78,B
3619,14317,CO183,81,A
3620,14319,AP184,75,B
3621,14321,WE185,84,A
3622,14323,DI186,70,B
3623,14324,SU187,82,A
3624,14325,CL188,43,F
3625,14328,TH189,50,D
3626,14329,TH190,60,C
3627,14331,TH191,73,B
3628,14337,TH192,85,A
3629,14339,PS193,75,B
3630,14340,GE194,48,F
3631,14344,EX195,41,F
3632,14345,ET196,52,D
3633,14346,TH197,58,D
3634,14349,PS198,52,D
3635,14350,SE199,73,B
3636,14351,RE200,45,F
3637,14353,DI201,70,B
3638,14355,IN202,54,D
3639,14357,PS203,89,A
3640,14358,IN204,87,A
3641,14362,PR205,52,D
3642,14369,FO206,40,F
3643,14373,PS207,99,A
3644,14376,FO208,69,C
3645,14385,PR209,70,B
3646,14392,ET210,74,B
3647,14395,DI211,95,A
3648,14399,RE212,67,C
3649,14400,SO213,97,A
3650,14404,PR214,47,F
3651,14405,ET215,96,A
3652,14406,LA216,73,B
3653,14408,JU217,62,C
3654,14410,PR218,96,A
3655,14420,IN219,43,F
3656,14425,LA220,74,B
3657,14427,CR221,42,F
3658,14429,LE222,61,C
3659,14430,AR223,90,A
3660,14431,CI224,96,A
3661,14433,PR225,60,C
3662,14436,PR226,92,A
3663,14437,PR227,80,A
3664,14439,QU228,47,F
3665,14442,IN229,45,F
3666,14445,CO230,93,A
3667,14449,AD231,80,A
3668,14452,TR232,71,B
3669,14453,AD233,71,B
3670,14454,AU234,73,B
3671,14459,IN235,83,A
3672,14460,AC236,87,A
3673,14468,DI237,83,A
3674,14469,RE238,57,D
3675,14473,PR239,76,B
3676,14474,AP240,100,A
3677,14475,BU241,68,C
3678,14476,PR242,46,F
3679,14478,FI243,44,F
3680,14479,DA244,59,D
3681,14480,BU245,46,F
3682,14487,AP246,49,F
3683,14491,AP247,46,F
3684,14492,OP249,64,C
3685,14494,ET250,44,F
3686,14495,ST251,94,A
3687,14501,EL252,43,F
3688,14504,MA100,90,A
3689,14505,CH101,95,A
3690,14506,EN102,45,F
3691,14508,BA103,69,C
3692,14512,ME104,90,A
3693,14515,EN105,48,F
3694,14517,PH106,93,A
3695,14519,PR107,68,C
3696,14522,EL108,65,C
3697,14523,IN109,84,A
3698,14526,DI110,43,F
3699,14529,EL111,66,C
3700,14530,EL112,82,A
3701,14534,EL113,99,A
3702,14535,CM114,61,C
3703,14537,CO115,90,A
3704,14541,EL116,98,A
3705,14543,FI117,56,D
3706,14544,EL118,42,F
3707,14545,UT119,62,C
3708,14547,MA120,50,D
3709,14551,CH121,83,A
3710,14555,EL122,86,A
3711,14557,EN123,66,C
3712,14560,PH124,47,F
3713,14565,AD125,71,B
3714,14568,EL126,77,B
3715,14569,MA127,53,D
3716,14571,LI128,86,A
3717,14572,RE129,56,D
3718,14573,DI130,62,C
3719,14576,IN131,94,A
3720,14577,BA132,66,C
3721,14579,AN133,76,B
3722,14582,GE134,86,A
3723,14583,GE135,83,A
3724,14584,EL136,94,A
3725,14585,AN137,56,D
3726,14586,BA138,84,A
3727,14589,BA139,41,F
3728,14594,FI140,89,A
3729,14598,AN141,73,B
3730,14601,BI142,79,B
3731,14603,AN143,62,C
3732,14605,GE144,80,A
3733,14608,AN145,40,F
3734,14610,PA147,62,C
3735,14612,RE148,89,A
3736,14614,BI149,45,F
3737,14616,AN150,73,B
3738,14617,AN151,46,F
3739,14619,AN152,40,F
3740,14621,PH153,49,F
3741,14622,PH154,89,A
3742,14627,FI155,83,A
3743,14629,RA156,94,A
3744,14631,PR157,98,A
3745,14633,PR158,54,D
3746,14635,ST159,44,F
3747,14636,DA160,46,F
3748,14637,DA161,66,C
3749,14638,AP162,45,F
3750,14639,DA163,47,F
3751,14646,PR164,76,B
3752,14654,PR165,97,A
3753,14657,ST166,96,A
3754,14663,DA167,98,A
3755,14664,MA169,49,F
3756,14666,AP170,63,C
3757,14669,DA171,65,C
3758,14673,ST172,71,B
3759,14676,MA173,63,C
3760,14678,DI174,78,B
3761,14679,SO175,57,D
3762,14682,AD176,70,B
3763,14683,NE177,99,A
3764,14685,WE179,94,A
3765,14690,AP180,57,D
3766,14692,EN181,70,B
3767,14695,DA182,78,B
3768,14696,CO183,71,B
3769,14698,AP184,93,A
3770,14699,WE185,74,B
3771,14701,DI186,75,B
3772,14704,SU187,74,B
3773,14705,CL188,65,C
3774,14708,TH189,61,C
3775,14713,TH191,47,F
3776,14714,TH192,65,C
3777,14715,PS193,42,F
3778,14721,GE194,51,D
3779,14724,EX195,65,C
3780,14726,ET196,83,A
3781,14727,TH197,50,D
3782,14729,PS198,40,F
3783,14730,SE199,91,A
3784,14732,RE200,65,C
3785,14733,DI201,42,F
3786,14735,IN202,89,A
3787,14736,PS203,76,B
3788,14739,IN204,93,A
3789,14740,PR205,48,F
3790,14741,FO206,56,D
3791,14742,PS207,67,C
3792,14745,FO208,43,F
3793,14747,PR209,69,C
3794,14754,ET210,70,B
3795,14764,DI211,41,F
3796,14766,RE212,75,B
3797,14767,SO213,41,F
3798,14771,PR214,46,F
3799,14773,ET215,64,C
3800,14778,LA216,84,A
3801,14779,JU217,81,A
3802,14784,PR218,63,C
3803,14786,IN219,52,D
3804,14790,LA220,59,D
3805,14792,CR221,60,C
3806,14794,LE222,57,D
3807,14796,AR223,98,A
3808,14798,CI224,99,A
3809,14799,PR225,71,B
3810,14800,PR226,84,A
3811,14801,PR227,68,C
3812,14804,QU228,46,F
3813,14805,IN229,72,B
3814,14812,CO230,67,C
3815,14815,AD231,75,B
3816,14817,TR232,100,A
3817,14820,AD233,82,A
3818,14824,AU234,55,D
3819,14825,IN235,56,D
3820,14826,AC236,88,A
3821,14834,DI237,44,F
3822,14835,RE238,56,D
3823,14837,PR239,87,A
3824,14839,AP240,91,A
3825,14845,BU241,76,B
3826,14846,PR242,95,A
3827,14849,FI243,76,B
3828,14850,DA244,63,C
3829,14853,BU245,40,F
3830,14855,AP246,88,A
3831,14857,AP247,44,F
3832,14862,PR248,96,A
3833,14866,OP249,59,D
3834,14867,ET250,83,A
3835,14870,ST251,49,F
3836,14871,EL252,53,D
3837,14873,MA100,50,D
3838,14875,CH101,91,A
3839,14880,EN102,96,A
3840,14882,BA103,96,A
3841,14883,ME104,69,C
3842,14885,EN105,49,F
3843,14889,PH106,98,A
3844,14890,PR107,93,A
3845,14891,EL108,82,A
3846,14892,IN109,91,A
3847,14897,DI110,67,C
3848,14898,EL111,46,F
3849,14902,EL112,100,A
3850,14904,EL113,55,D
3851,14907,CM114,54,D
3852,14911,CO115,99,A
3853,14915,EL116,99,A
3854,14917,FI117,96,A
3855,14921,EL118,85,A
3856,14923,UT119,63,C
3857,14925,MA120,84,A
3858,14929,CH121,53,D
3859,14930,EL122,85,A
3860,14932,EN123,40,F
3861,14936,PH124,87,A
3862,14937,EL126,44,F
3863,14944,MA127,48,F
3864,14945,LI128,55,D
3865,14947,RE129,79,B
3866,14950,DI130,54,D
3867,14953,IN131,88,A
3868,14958,BA132,63,C
3869,14960,AN133,89,A
3870,14966,GE134,79,B
3871,14968,GE135,44,F
3872,14971,EL136,91,A
3873,14972,AN137,40,F
3874,14978,BA138,41,F
3875,14979,BA139,100,A
3876,14981,FI140,89,A
3877,14982,AN141,47,F
3878,14985,BI142,74,B
3879,14986,AN143,47,F
3880,14987,GE144,93,A
3881,14989,AN145,100,A
3882,14992,FI146,54,D
3883,14994,PA147,69,C
3884,14995,BI149,65,C
3885,14997,AN150,88,A
3886,14999,AN151,67,C
3887,14001,AN152,80,A
3888,14002,PH153,56,D
3889,14005,PH154,69,C
3890,14009,FI155,41,F
3891,14011,RA156,64,C
3892,14013,PR157,52,D
3893,14018,PR158,50,D
3894,14022,ST159,43,F
3895,14024,DA160,65,C
3896,14025,DA161,47,F
3897,14030,AP162,40,F
3898,14031,DA163,75,B
3899,14033,PR164,50,D
3900,14037,PR165,71,B
3901,14041,ST166,45,F
3902,14042,DA167,49,F
3903,14043,DA168,51,D
3904,14044,MA169,71,B
3905,14047,AP170,71,B
3906,14059,DA171,94,A
3907,14061,ST172,84,A
3908,14062,MA173,91,A
3909,14064,DI174,84,A
3910,14065,SO175,83,A
3911,14068,AD176,61,C
3912,14072,NE177,54,D
3913,14078,PR178,88,A
3914,14079,WE179,54,D
3915,14080,AP180,44,F
3916,14082,EN181,63,C
3917,14085,DA182,79,B
3918,14086,CO183,71,B
3919,14088,AP184,74,B
3920,14089,WE185,69,C
3921,14093,DI186,82,A
3922,14097,SU187,80,A
3923,14099,CL188,47,F
3924,14102,TH189,67,C
3925,14103,TH190,65,C
3926,14104,TH191,63,C
3927,14108,TH192,75,B
3928,14109,PS193,97,A
3929,14114,GE194,79,B
3930,14115,EX195,88,A
3931,14117,ET196,68,C
3932,14118,TH197,92,A
3933,14119,PS198,86,A
3934,14120,SE199,73,B
3935,14121,RE200,41,F
3936,14122,DI201,81,A
3937,14123,IN202,75,B
3938,14124,PS203,66,C
3939,14126,IN204,70,B
3940,14129,PR205,84,A
3941,14130,FO206,91,A
3942,14131,PS207,93,A
3943,14133,FO208,42,F
3944,14138,PR209,46,F
3945,14145,ET210,58,D
3946,14146,DI211,99,A
3947,14147,SO213,46,F
3948,14148,PR214,68,C
3949,14153,ET215,77,B
3950,14154,LA216,83,A
3951,14155,JU217,100,A
3952,14158,PR218,97,A
3953,14159,IN219,73,B
3954,14160,LA220,54,D
3955,14164,CR221,93,A
3956,14165,LE222,45,F
3957,14169,AR223,87,A
3958,14171,CI224,67,C
3959,14174,PR225,76,B
3960,14175,PR226,63,C
3961,14176,PR227,92,A
3962,14177,QU228,57,D
3963,14179,IN229,100,A
3964,14180,CO230,59,D
3965,14181,AD231,91,A
3966,14186,TR232,40,F
3967,14190,AD233,58,D
3968,14192,AU234,91,A
3969,14195,IN235,79,B
3970,14200,AC236,100,A
3971,14207,RE238,66,C
3972,14209,PR239,80,A
3973,14210,AP240,83,A
3974,14213,BU241,84,A
3975,14214,PR242,48,F
3976,14219,FI243,56,D
3977,14222,DA244,49,F
3978,14223,BU245,49,F
3979,14228,AP246,63,C
3980,14232,AP247,100,A
3981,14234,PR248,51,D
3982,14235,ET250,44,F
3983,14236,ST251,62,C
3984,14239,EL252,44,F
3985,14241,MA100,54,D
3986,14242,CH101,79,B
3987,14244,EN102,72,B
3988,14246,BA103,46,F
3989,14248,ME104,66,C
3990,14249,EN105,40,F
3991,14251,PH106,83,A
3992,14252,PR107,42,F
3993,14257,EL108,41,F
3994,14258,IN109,48,F
3995,14259,DI110,93,A
3996,14260,EL111,51,D
3997,14267,EL113,80,A
3998,14269,CM114,45,F
3999,14270,CO115,45,F
4000,14272,EL116,91,A
4001,14274,FI117,47,F
4002,14276,EL118,45,F
4003,14277,UT119,55,D
4004,14281,MA120,86,A
4005,14282,CH121,98,A
4006,14283,EL122,94,A
4007,14286,EN123,84,A
4008,14288,PH124,59,D
4009,14290,AD125,80,A
4010,14292,EL126,82,A
4011,14295,MA127,67,C
4012,14297,RE129,99,A
4013,14301,DI130,45,F
4014,14303,IN131,67,C
4015,14304,BA132,94,A
4016,14306,AN133,98,A
4017,14307,GE134,94,A
4018,14311,GE135,96,A
4019,14314,EL136,92,A
4020,14315,AN137,71,B
4021,14316,BA138,70,B
4022,14320,BA139,49,F
4023,14323,FI140,42,F
4024,14324,AN141,53,D
4025,14325,BI142,85,A
4026,14326,AN143,99,A
4027,14330,GE144,90,A
4028,14331,AN145,54,D
4029,14332,FI146,60,C
4030,14333,PA147,62,C
4031,14334,RE148,97,A
4032,14338,BI149,93,A
4033,14339,AN150,93,A
4034,14340,AN151,72,B
4035,14342,AN152,99,A
4036,14344,PH153,85,A
4037,14346,PH154,60,C
4038,14348,RA156,63,C
4039,14351,PR157,84,A
4040,14356,PR158,73,B
4041,14359,ST159,78,B
4042,14365,DA160,56,D
4043,14367,DA161,93,A
4044,14368,AP162,71,B
4045,14371,DA163,81,A
4046,14372,PR164,43,F
4047,14375,PR165,45,F
4048,14378,ST166,65,C
4049,14382,DA167,90,A
4050,14385,DA168,66,C
4051,14386,MA169,66,C
4052,14391,AP170,54,D
4053,14393,DA171,73,B
4054,14398,ST172,88,A
4055,14405,MA173,77,B
4056,14407,SO175,83,A
4057,14412,AD176,88,A
4058,14413,NE177,88,A
4059,14414,PR178,54,D
4060,14418,WE179,45,F
4061,14420,AP180,53,D
4062,14422,EN181,69,C
4063,14424,DA182,44,F
4064,14425,CO183,84,A
4065,14427,AP184,42,F
4066,14430,DI186,40,F
4067,14432,SU187,66,C
4068,14434,CL188,40,F
4069,14435,TH189,95,A
4070,14436,TH190,45,F
4071,14437,TH191,51,D
4072,14442,TH192,95,A
4073,14447,PS193,76,B
4074,14449,GE194,60,C
4075,14452,EX195,48,F
4076,14453,ET196,93,A
4077,14456,TH197,65,C
4078,14457,PS198,86,A
4079,14458,SE199,90,A
4080,14469,RE200,73,B
4081,14470,DI201,47,F
4082,14476,IN202,100,A
4083,14478,PS203,67,C
4084,14482,IN204,46,F
4085,14485,PR205,88,A
4086,14488,FO206,100,A
4087,14490,PS207,45,F
4088,14496,FO208,57,D
4089,14499,PR209,41,F
4090,14502,ET210,51,D
4091,14503,DI211,93,A
4092,14504,RE212,61,C
4093,14508,SO213,52,D
4094,14509,PR214,81,A
4095,14517,ET215,87,A
4096,14519,LA216,60,C
4097,14522,JU217,94,A
4098,14525,PR218,98,A
4099,14528,IN219,91,A
4100,12002,MA100,86,A
4101,12003,CH101,51,D
4102,12005,EN102,79,B
4103,12007,BA103,74,B
4104,12009,ME104,67,C
4105,12012,EN105,66,C
4106,12015,PH106,40,F
4107,12018,EL108,77,B
4108,12024,IN109,80,A
4109,12026,DI110,91,A
4110,12027,EL111,53,D
4111,12030,EL112,51,D
4112,12035,CM114,60,C
4113,12036,CO115,65,C
4114,12037,EL116,63,C
4115,12038,FI117,80,A
4116,12039,EL118,76,B
4117,12041,UT119,42,F
4118,12043,MA120,92,A
4119,12046,CH121,59,D
4120,12047,EL122,63,C
4121,12055,EN123,68,C
4122,12056,PH124,80,A
4123,12061,AD125,68,C
4124,12065,EL126,42,F
4125,12070,MA127,71,B
4126,12072,LI128,100,A
4127,12074,RE129,90,A
4128,12075,DI130,63,C
4129,12077,IN131,45,F
4130,12078,BA132,92,A
4131,12079,AN133,56,D
4132,12082,GE135,68,C
4133,12086,EL136,40,F
4134,12087,AN137,56,D
4135,12088,BA138,73,B
4136,12097,BA139,48,F
4137,12098,AN141,97,A
4138,12100,BI142,88,A
4139,12103,AN143,85,A
4140,12107,GE144,45,F
4141,12109,AN145,75,B
4142,12110,FI146,94,A
4143,12114,PA147,70,B
4144,12115,RE148,72,B
4145,12120,BI149,76,B
4146,12123,AN150,90,A
4147,12126,AN151,72,B
4148,12127,AN152,48,F
4149,12128,PH153,84,A
4150,12130,PH154,86,A
4151,12132,FI155,60,C
4152,12133,RA156,46,F
4153,12134,PR157,54,D
4154,12136,PR158,50,D
