enrollment_id,student_id,course_id,Enrollment_status,Date
5863,14204,BA6105,completed,12/01/1989
5864,14205,AF9105,completed,16/12/1993
5865,14209,BA9105,completed,22/04/2004
5866,14212,AF105,completed,14/09/2017
5867,14215,BA105,completed,20/03/2008
5868,14216,CE6100,completed,06/10/1989
5869,14219,EE6100,completed,06/06/2014
5870,14224,CE9100,completed,01/02/1991
5871,14231,EE9100,completed,07/12/1998
5872,14232,CE100,completed,18/10/2020
5873,14234,EE100,completed,18/09/1990
5874,14236,AS6101,completed,04/03/2007
5875,14237,HS6101,completed,26/12/2013
5876,14241,AS9101,completed,13/12/1988
5877,14243,HS9101,completed,03/06/2009
5878,14244,AS101,completed,28/12/2001
5879,14245,HS101,completed,22/05/1982
5880,14248,DA6102,completed,22/03/1994
5881,14254,IS6102,completed,12/09/1995
5882,14255,DA9102,completed,06/05/2016
5883,14257,IS9102,completed,14/11/2015
5884,14261,DA102,completed,09/01/1999
5885,14263,IS102,completed,13/07/1987
5886,14267,CP6103,completed,23/06/1982
5887,14269,PS6103,completed,11/12/1997
5888,14272,CP9103,completed,08/06/1997
5889,14274,PS9103,completed,07/09/2003
5890,14281,CP103,completed,04/06/1990
5891,14282,PS103,completed,11/03/2007
5892,14290,LA6104,completed,02/12/1996
5893,14294,AF6105,completed,07/06/2016
5894,14298,BA6105,completed,28/03/1983
5895,14302,AF9105,completed,04/10/2007
5896,14303,BA9105,completed,04/10/2007
5897,14308,AF105,completed,12/07/1980
5898,14311,BA105,completed,14/08/2005
5899,14312,CE6100,completed,24/12/1989
5900,14315,EE6100,completed,21/06/2013
5901,14319,CE9100,completed,11/06/2021
5902,14320,EE9100,completed,08/11/2003
5903,14321,CE100,completed,20/07/2008
5904,14323,EE100,completed,20/05/1987
5905,14329,AS6101,completed,08/01/1983
5906,14333,HS6101,completed,20/04/1999
5907,14335,AS9101,completed,24/11/2007
5908,14336,HS9101,completed,02/07/2021
5909,14338,AS101,completed,27/08/2004
5910,14343,HS101,completed,06/06/2002
5911,14345,DA6102,completed,09/04/2014
5912,14348,IS6102,completed,27/06/2014
5913,14350,DA9102,completed,31/01/1997
5914,14352,IS9102,completed,03/08/1990
5915,14353,DA102,completed,15/03/1994
5916,14354,IS102,completed,01/04/2011
5917,14355,CP6103,completed,20/06/1987
5918,14358,PS6103,completed,20/05/2019
5919,14359,CP9103,completed,23/07/1986
5920,14362,PS9103,completed,10/04/1986
5921,14363,CP103,completed,03/01/2016
5922,14364,PS103,completed,06/02/2019
5923,14365,LA6104,completed,12/05/1992
5924,14367,AF6105,completed,22/07/1981
5925,14368,BA6105,completed,26/09/1992
5926,14369,AF9105,completed,19/12/2016
5927,14370,BA9105,completed,03/11/1994
5928,14371,AF105,completed,11/12/1995
5929,14373,BA105,completed,30/03/2004
5930,14374,CE6100,completed,06/04/1981
5931,14375,EE6100,completed,29/11/2012
5932,14378,CE9100,completed,28/04/1988
5933,14382,EE9100,completed,10/06/1999
5934,14384,CE100,completed,02/03/2020
5935,14388,EE100,completed,21/09/2001
5936,14390,AS6101,completed,22/08/1995
5937,14391,HS6101,completed,16/07/1989
5938,14394,AS9101,completed,14/06/2012
5939,14395,HS9101,completed,07/12/2008
5940,14396,AS101,completed,25/10/1996
5941,14398,HS101,completed,03/11/1996
5942,14401,DA6102,completed,07/12/1997
5943,14402,IS6102,completed,03/12/2017
5944,14407,DA9102,completed,20/02/1986
5945,14408,IS9102,completed,01/03/2019
5946,14409,DA102,completed,06/08/1996
5947,14410,IS102,completed,11/05/1996
5948,14413,CP6103,completed,20/07/2011
5949,14416,PS6103,completed,15/12/2003
5950,14417,CP9103,completed,14/09/1986
5951,14422,PS9103,completed,18/08/1998
5952,14425,CP103,completed,21/05/2020
5953,14428,PS103,completed,29/05/2017
5954,14430,LA6104,completed,11/10/1998
5955,14431,AF6105,completed,19/11/1999
5956,14432,BA6105,completed,07/11/1988
5957,14435,AF9105,completed,20/08/2018
5958,14436,BA9105,completed,07/06/1987
5959,14437,AF105,completed,07/06/1983
5960,14440,BA105,completed,02/12/1985
5961,14444,CE6100,completed,06/12/2005
5962,14449,EE6100,completed,14/11/1997
5963,14451,CE9100,completed,08/08/2020
5964,14454,EE9100,completed,20/04/1984
5965,14458,CE100,completed,27/09/1989
5966,14460,EE100,completed,21/09/1992
5967,14468,AS6101,completed,06/06/2005
5968,14476,HS6101,completed,27/03/1995
5969,14478,AS9101,completed,13/10/2014
5970,14483,HS9101,completed,24/02/1996
5971,14484,AS101,completed,17/01/1984
5972,14485,HS101,completed,16/01/2020
5973,14486,DA6102,completed,17/04/1985
5974,14487,IS6102,completed,07/09/1981
5975,14488,DA9102,completed,26/09/1987
5976,14489,IS9102,completed,13/09/1981
5977,14490,DA102,completed,16/11/2017
5978,14491,IS102,completed,30/11/1989
5979,14493,CP6103,completed,23/01/2010
5980,14494,PS6103,completed,05/02/1990
5981,14495,CP9103,completed,11/12/2018
5982,14498,PS9103,completed,06/04/1983
5983,14502,CP103,completed,13/10/2004
5984,14503,PS103,completed,07/09/2011
5985,14504,LA6104,completed,13/02/1988
5986,14507,AF6105,completed,16/10/2000
5987,14513,BA6105,completed,06/07/2016
5988,14514,AF9105,completed,10/12/1997
5989,14515,BA9105,completed,08/03/1985
5990,14517,AF105,completed,18/03/2005
5991,14520,BA105,completed,05/02/1998
5992,14521,CE6100,completed,28/03/2007
5993,14523,EE6100,completed,18/04/1990
5994,14524,CE9100,completed,06/05/1984
5995,14526,EE9100,completed,26/07/2004
5996,14529,CE100,completed,06/01/1986
5997,14530,EE100,completed,14/09/2020
5998,14531,AS6101,completed,30/03/1993
5999,14534,HS6101,completed,05/06/1991
6000,15005,CE6100,completed,19/02/2020
6001,15006,EE6100,completed,15/02/2016
6002,15007,CE9100,completed,15/06/2010
6003,15012,EE9100,completed,03/02/2016
6004,15013,CE100,completed,07/12/1982
6005,15016,EE100,completed,25/12/2014
6006,15020,AS6101,completed,06/05/2005
6007,15021,HS6101,completed,04/05/2000
6008,15024,AS9101,completed,17/01/1982
6009,15027,HS9101,completed,13/04/2013
6010,15035,AS101,completed,28/07/1996
6011,15036,HS101,completed,25/12/2004
6012,15043,DA6102,completed,30/01/2007
6013,15048,IS6102,completed,30/09/1998
6014,15049,DA9102,completed,27/05/1991
6015,15052,IS9102,completed,13/06/1985
6016,15053,DA102,completed,24/08/1982
6017,15054,IS102,completed,08/08/2002
6018,15056,CP6103,completed,23/03/2014
6019,15059,PS6103,completed,05/05/2001
6020,15061,CP9103,completed,26/04/1981
6021,15062,PS9103,completed,24/03/2005
6022,15063,CP103,completed,21/10/2008
6023,15064,PS103,completed,12/06/1987
6024,15065,LA6104,completed,25/12/1987
6025,15066,AF6105,completed,03/11/1997
6026,15069,BA6105,completed,09/12/2017
6027,15070,AF9105,completed,04/07/1992
6028,15074,BA9105,completed,10/08/2007
6029,15075,AF105,completed,02/10/2009
6030,15078,BA105,completed,21/06/2000
6031,15084,CE6100,completed,28/10/2012
6032,15089,EE6100,completed,02/10/2009
6033,15091,CE9100,completed,29/04/2011
6034,15094,EE9100,completed,26/03/2003
6035,15095,CE100,completed,03/10/1980
6036,15096,EE100,completed,23/04/1982
6037,15097,AS6101,completed,31/08/2011
6038,15098,HS6101,completed,13/12/2013
6039,15100,AS9101,completed,23/08/2000
6040,15104,HS9101,completed,08/10/1999
6041,15105,AS101,completed,11/10/1989
6042,15113,HS101,completed,15/08/2020
6043,15119,DA6102,completed,04/09/2017
6044,15124,IS6102,completed,09/11/1983
6045,15129,DA9102,completed,07/04/2009
6046,15131,IS9102,completed,07/04/1992
6047,15132,DA102,completed,26/11/1987
6048,15133,IS102,completed,11/02/1984
6049,15135,CP6103,completed,21/09/2006
6050,15139,PS6103,completed,06/12/2000
6051,15140,CP9103,completed,25/11/1988
6052,15142,PS9103,completed,16/03/1983
6053,15149,CP103,completed,07/04/2013
6054,15152,PS103,completed,17/07/2006
6055,15155,LA6104,completed,29/07/2018
6056,15156,AF6105,completed,08/08/1982
6057,15157,BA6105,completed,05/01/1987
6058,15162,AF9105,completed,30/05/2018
6059,15164,BA9105,completed,08/11/2008
6060,15165,AF105,completed,04/03/1981
6061,15168,BA105,completed,09/09/2020
6062,15169,CE6100,completed,12/09/1990
6063,15174,EE6100,completed,31/08/1981
6064,15176,CE9100,completed,28/05/1994
6065,15186,EE9100,completed,17/08/1988
6066,15189,CE100,completed,05/10/1996
6067,15190,EE100,completed,11/01/2016
6068,15191,AS6101,completed,22/02/1988
6069,15192,HS6101,completed,29/08/2014
6070,15193,AS9101,completed,25/10/2003
6071,15195,HS9101,completed,11/08/2012
6072,15196,AS101,completed,30/07/2003
6073,15200,HS101,completed,26/06/2004
6074,15202,DA6102,completed,09/11/2014
6075,15205,IS6102,completed,15/11/2003
6076,15207,DA9102,completed,01/05/2006
6077,15209,IS9102,completed,06/04/2005
6078,15214,DA102,completed,03/07/2015
6079,15218,IS102,completed,07/12/2011
6080,15219,CP6103,completed,30/12/1999
6081,15221,PS6103,completed,06/07/1984
6082,15222,CP9103,completed,02/12/1981
6083,15223,PS9103,completed,21/04/1985
6084,15225,CP103,completed,07/03/1990
6085,15229,PS103,completed,07/05/2000
6086,15231,LA6104,completed,12/08/2016
6087,15232,AF6105,completed,13/07/1994
6088,15235,BA6105,completed,28/02/1983
6089,15236,AF9105,completed,08/06/2018
6090,15237,BA9105,completed,04/12/1997
6091,15238,AF105,completed,27/11/2011
6092,15240,BA105,completed,18/07/2012
6093,15243,CE6100,completed,22/09/2002
6094,15245,EE6100,completed,14/07/1985
6095,15249,CE9100,completed,11/09/1999
6096,15251,EE9100,completed,21/02/2004
6097,15254,CE100,completed,14/08/1981
6098,15258,EE100,completed,14/06/2003
6099,15259,AS6101,completed,23/06/2003
6100,15260,HS6101,completed,27/05/1990
6101,15265,AS9101,completed,17/05/1997
6102,15269,HS9101,completed,19/05/1990
6103,15274,AS101,completed,01/01/2004
6104,15275,HS101,completed,27/01/2019
6105,15277,DA6102,completed,25/07/1982
6106,15278,IS6102,completed,21/12/1997
6107,15280,DA9102,completed,07/05/1995
6108,15282,IS9102,completed,22/11/2003
6109,15284,DA102,completed,12/06/1981
6110,15286,IS102,completed,17/11/1983
6111,15287,CP6103,completed,27/11/1999
6112,15288,PS6103,completed,21/03/1993
6113,15289,CP9103,completed,13/10/2002
6114,15291,PS9103,completed,20/12/1981
6115,15292,CP103,completed,24/10/2009
6116,15293,PS103,completed,15/01/2015
6117,15298,LA6104,completed,13/09/1990
6118,15300,AF6105,completed,23/11/2009
6119,15301,BA6105,completed,10/03/2001
6120,15302,AF9105,completed,07/08/2003
6121,15308,BA9105,completed,30/12/2009
6122,15310,AF105,completed,27/08/2005
6123,15312,BA105,completed,14/06/1998
6124,15313,CE6100,completed,19/03/2009
6125,15316,EE6100,completed,30/03/1987
6126,15320,CE9100,completed,28/03/1993
6127,15322,EE9100,completed,21/04/2018
6128,15323,CE100,completed,18/05/1998
6129,15324,EE100,completed,02/11/1992
6130,15325,AS6101,completed,12/03/1984
6131,15332,HS6101,completed,04/02/2009
6132,15336,AS9101,completed,28/08/1983
6133,15338,HS9101,completed,22/07/1984
6134,15339,AS101,completed,14/03/1992
6135,15347,HS101,completed,07/10/2006
6136,15352,DA6102,completed,17/03/1992
6137,15353,IS6102,completed,23/08/2002
6138,15358,DA9102,completed,20/03/1981
6139,15360,IS9102,completed,08/03/1986
6140,15361,DA102,completed,09/11/2011
6141,15362,IS102,completed,16/08/1986
6142,15366,CP6103,completed,27/07/2015
6143,15368,PS6103,completed,16/08/1984
6144,15370,CP9103,completed,09/11/2018
6145,15371,PS9103,completed,16/10/1996
6146,15373,CP103,completed,09/10/2005
6147,15375,PS103,completed,22/06/1991
6148,15376,LA6104,completed,26/03/2018
6149,15378,AF6105,completed,23/04/2021
6150,15379,BA6105,completed,26/03/2011
6151,15383,AF9105,completed,07/02/1999
6152,15385,BA9105,completed,26/01/2004
6153,15386,AF105,completed,28/05/1994
6154,15391,BA105,completed,12/12/1997
6155,15393,CE6100,completed,08/03/1985
6156,15398,EE6100,completed,29/05/2010
6157,15400,CE9100,completed,26/07/2013
6158,15401,EE9100,completed,19/03/2019
6159,15404,CE100,completed,22/06/2003
6160,15406,EE100,completed,09/11/2004
6161,15410,AS6101,completed,18/09/2006
6162,15411,HS6101,completed,11/03/1984
6163,15414,AS9101,completed,02/03/2020
6164,15416,HS9101,completed,02/02/2008
6165,15418,AS101,completed,02/07/2000
6166,15421,HS101,completed,04/01/1988
6167,15422,DA6102,completed,27/12/2018
6168,15424,IS6102,completed,05/01/2009
6169,15436,DA9102,completed,19/09/2001
6170,15437,IS9102,completed,11/05/1987
6171,15440,DA102,completed,25/03/1992
6172,15444,IS102,completed,22/10/2017
6173,15446,CP6103,completed,17/05/1996
6174,15448,PS6103,completed,06/12/1985
6175,15449,CP9103,completed,22/01/2003
6176,15455,PS9103,completed,18/01/2018
6177,15458,CP103,completed,26/01/1991
6178,15463,PS103,completed,18/07/2018
6179,15464,LA6104,completed,19/01/1994
6180,15469,AF6105,completed,02/06/1995
6181,15471,BA6105,completed,29/09/1985
6182,15473,AF9105,completed,12/09/2016
6183,15475,BA9105,completed,14/01/1988
6184,15478,AF105,completed,27/09/1983
6185,15479,BA105,completed,08/05/2013
6186,15482,CE6100,completed,14/10/1986
6187,15483,EE6100,completed,26/08/1990
6188,15486,CE9100,completed,29/08/1995
6189,15487,EE9100,completed,01/04/1984
6190,15488,CE100,completed,09/07/2016
6191,15489,EE100,completed,02/07/2017
6192,15490,AS6101,completed,28/10/2020
6193,15492,HS6101,completed,24/01/1981
6194,15493,AS9101,completed,06/08/2020
6195,15497,HS9101,completed,03/12/1988
6196,15501,AS101,completed,12/08/2018
6197,15504,HS101,completed,19/01/1996
6198,15506,DA6102,completed,21/10/2018
6199,15508,IS6102,completed,18/10/1995
6200,15510,DA9102,completed,30/07/2010
6201,15513,IS9102,completed,05/12/1982
6202,15514,DA102,completed,27/01/2004
6203,15516,IS102,completed,14/03/2003
6204,15518,CP6103,completed,19/12/2010
6205,15524,PS6103,completed,09/11/2014
6206,15525,CP9103,completed,19/01/1981
6207,15526,PS9103,completed,14/12/2004
6208,15528,CP103,completed,12/11/1984
6209,15529,PS103,completed,22/12/2015
6210,15535,LA6104,completed,12/07/1994
6211,15536,AF6105,completed,07/07/2003
6212,15537,BA6105,completed,20/03/2017
6213,15539,AF9105,completed,21/04/2014
6214,15541,BA9105,completed,24/07/1986
6215,15542,AF105,completed,29/07/1995
6216,15544,BA105,completed,05/07/2000
6217,15545,CE6100,completed,12/09/2014
6218,15547,EE6100,completed,24/12/1986
6219,15548,CE9100,completed,13/03/2006
6220,15551,EE9100,completed,24/06/2004
6221,15555,CE100,completed,17/02/2004
6222,15558,EE100,completed,25/06/2004
6223,15559,AS6101,completed,22/01/2008
6224,15560,HS6101,completed,27/01/1991
6225,15561,AS9101,completed,04/05/1990
6226,15562,HS9101,completed,18/04/1982
6227,15564,AS101,completed,28/12/2006
6228,15566,HS101,completed,01/04/1987
6229,15567,DA6102,completed,09/02/2000
6230,15568,IS6102,completed,11/07/1989
6231,15572,DA9102,completed,14/04/2020
6232,15573,IS9102,completed,03/11/1984
6233,15576,DA102,completed,18/06/2019
6234,15577,IS102,completed,14/06/1988
6235,15578,CP6103,completed,13/08/1995
6236,15581,PS6103,completed,14/07/2011
6237,15582,CP9103,completed,26/12/2001
6238,15583,PS9103,completed,18/08/2016
6239,15585,CP103,completed,14/05/2017
6240,15586,PS103,completed,17/07/2011
6241,15588,LA6104,completed,12/04/1996
6242,15591,AF6105,completed,17/10/2019
6243,15592,BA6105,completed,01/05/1995
6244,15593,AF9105,completed,24/01/2013
6245,15594,BA9105,completed,02/12/1985
6246,15595,AF105,completed,20/12/2000
6247,15596,BA105,completed,09/03/1987
6248,15604,CE6100,completed,19/07/2015
6249,15606,EE6100,completed,29/05/2007
6250,15611,CE9100,completed,05/10/1987
6251,15613,EE9100,completed,06/04/2019
6252,15618,CE100,completed,27/09/2003
6253,15620,EE100,completed,26/01/1987
6254,15625,AS6101,completed,06/03/1998
6255,15627,HS6101,completed,24/08/1997
6256,15630,AS9101,completed,07/09/2005
6257,15631,HS9101,completed,17/02/1986
6258,15632,AS101,completed,11/09/2019
6259,15633,HS101,completed,05/11/2007
6260,15635,DA6102,completed,13/04/2016
6261,15639,IS6102,completed,09/06/2017
6262,15641,DA9102,completed,16/03/2007
6263,15647,IS9102,completed,20/09/1986
6264,15654,DA102,completed,31/01/1981
6265,15657,IS102,completed,07/02/1999
6266,15660,CP6103,completed,17/01/1984
6267,15661,PS6103,completed,09/06/2006
6268,15662,CP9103,completed,21/12/1982
6269,15663,PS9103,completed,08/07/2000
6270,15665,CP103,completed,25/06/2020
6271,15669,PS103,completed,17/05/2009
6272,15670,LA6104,completed,21/08/1997
6273,15671,AF6105,completed,07/08/2002
6274,15675,BA6105,completed,24/10/1990
6275,15676,AF9105,completed,12/04/1999
6276,15677,BA9105,completed,03/05/2000
6277,15681,AF105,completed,04/01/2001
6278,15682,BA105,completed,23/02/2004
6279,15684,CE6100,completed,21/04/1992
6280,15687,EE6100,completed,23/04/2000
6281,15688,CE9100,completed,08/05/2004
6282,15690,EE9100,completed,26/12/1985
6283,15694,CE100,completed,09/07/2011
6284,15695,EE100,completed,17/02/2021
6285,15696,AS6101,completed,29/03/2007
6286,15705,HS6101,completed,22/04/1996
6287,15706,AS9101,completed,18/10/2017
6288,15708,HS9101,completed,14/11/2009
6289,15710,AS101,completed,13/09/1988
6290,15711,HS101,completed,04/08/1987
6291,15714,DA6102,completed,23/09/1980
6292,15716,IS6102,completed,10/02/1992
6293,15719,DA9102,completed,30/05/2018
6294,15720,IS9102,completed,19/01/1981
6295,15722,DA102,completed,28/04/2010
6296,15723,IS102,completed,08/05/1993
6297,15726,CP6103,completed,15/02/2003
6298,15729,PS6103,completed,18/03/1991
6299,15731,CP9103,completed,18/07/2020
6300,15734,PS9103,completed,19/12/1991
6301,15735,CP103,completed,04/01/2009
6302,15740,PS103,completed,22/08/2000
6303,15748,LA6104,completed,06/02/2007
6304,15750,AF6105,completed,25/11/2004
6305,15753,BA6105,completed,06/12/1995
6306,15755,AF9105,completed,19/04/1995
6307,15756,BA9105,completed,19/09/1989
6308,15759,AF105,completed,10/10/1996
6309,15763,BA105,completed,12/04/2018
6310,15769,CE6100,completed,21/01/2000
6311,15770,EE6100,completed,27/05/2006
6312,15773,CE9100,completed,01/09/2001
6313,15775,EE9100,completed,23/10/1994
6314,15779,CE100,completed,01/04/1985
6315,15780,EE100,completed,31/01/2014
6316,15783,AS6101,completed,24/04/2005
6317,15784,HS6101,completed,30/08/1992
6318,15786,AS9101,completed,15/11/2002
6319,15787,HS9101,completed,27/08/2005
6320,15791,AS101,completed,01/04/2014
6321,15792,HS101,completed,17/12/1993
6322,15793,DA6102,completed,01/02/2014
6323,15795,IS6102,completed,09/02/1995
6324,15796,DA9102,completed,22/03/1988
6325,15799,IS9102,completed,05/06/2019
6326,15800,DA102,completed,26/11/1999
6327,15801,IS102,completed,02/01/2006
6328,15807,CP6103,completed,04/01/1995
6329,15810,PS6103,completed,20/07/2005
6330,15820,CP9103,completed,21/05/1995
6331,15821,PS9103,completed,02/07/1996
6332,15824,CP103,completed,27/08/2001
6333,15826,PS103,completed,10/07/2016
6334,15827,LA6104,completed,25/08/1993
6335,15830,AF6105,completed,25/08/1993
6336,15831,BA6105,completed,10/07/2013
6337,15832,AF9105,completed,05/03/2008
6338,15833,BA9105,completed,19/07/2019
6339,15834,AF105,completed,04/05/1982
6340,15836,BA105,completed,22/02/2010
6341,15838,CE6100,completed,06/06/2006
6342,15839,EE6100,completed,25/06/1989
6343,15841,CE9100,completed,28/01/2017
6344,15844,EE9100,completed,07/07/2003
6345,15845,CE100,completed,12/02/1994
6346,15846,EE100,completed,19/04/2009
6347,15848,AS6101,completed,27/07/1997
6348,15854,HS6101,completed,22/09/2011
6349,15856,AS9101,completed,20/04/2012
6350,15858,HS9101,completed,05/05/1983
6351,15859,AS101,completed,31/01/2018
6352,15860,HS101,completed,10/06/1985
6353,15862,DA6102,completed,13/11/1990
6354,15863,IS6102,completed,09/05/2011
6355,15872,DA9102,completed,19/10/1988
6356,15875,IS9102,completed,04/01/2015
6357,15880,DA102,completed,04/02/1993
6358,15884,IS102,completed,20/10/1988
6359,15885,CP6103,completed,03/04/2008
6360,15888,PS6103,completed,20/01/1992
6361,15889,CP9103,completed,07/11/2008
6362,15890,PS9103,completed,10/07/2001
6363,15893,CP103,completed,17/09/1986
6364,15897,PS103,completed,27/02/2008
6365,15904,LA6104,completed,15/02/1988
6366,15908,AF6105,completed,12/02/1987
6367,15912,BA6105,completed,10/01/2006
6368,15913,AF9105,completed,23/11/2003
6369,15915,BA9105,completed,28/08/2008
6370,15916,AF105,completed,20/10/1980
6371,15917,BA105,completed,30/01/2004
6372,15918,CE6100,completed,04/06/1981
6373,15921,EE6100,completed,01/06/1998
6374,15924,CE9100,completed,14/02/1983
6375,15929,EE9100,completed,18/05/1989
6376,15931,CE100,completed,07/09/2019
6377,15934,EE100,completed,18/12/1980
6378,15935,AS6101,completed,18/12/2014
6379,15936,HS6101,completed,27/05/1994
6380,15937,AS9101,completed,01/09/2004
6381,15938,HS9101,completed,18/12/2018
6382,15943,AS101,completed,06/06/1992
6383,15944,HS101,completed,25/10/2002
6384,15946,DA6102,completed,05/03/1994
6385,15950,IS6102,completed,20/03/1982
6386,15955,DA9102,completed,02/04/1989
6387,15956,IS9102,completed,07/09/2014
6388,15959,DA102,completed,16/10/2004
6389,15962,IS102,completed,26/10/2013
6390,15965,CP6103,completed,12/03/1987
6391,15966,PS6103,completed,14/08/2010
6392,15967,CP9103,completed,27/12/2002
6393,15968,PS9103,completed,17/01/1995
6394,15969,CP103,completed,21/10/1986
6395,15973,PS103,completed,05/04/2016
6396,15976,LA6104,completed,17/05/1986
6397,15977,AF6105,completed,28/02/2012
6398,15980,BA6105,completed,27/02/2008
6399,15981,AF9105,completed,01/04/1986
6400,15984,BA9105,completed,29/01/2002
6401,15987,AF105,completed,24/01/2004
6402,15992,BA105,completed,21/02/2021
6403,15993,CE6100,completed,18/06/2018
6404,15996,EE6100,completed,26/09/2015
6405,15003,CE9100,completed,20/08/1995
6406,15004,EE9100,completed,25/12/2015
6407,15006,CE100,completed,14/03/1992
6408,15009,EE100,completed,19/11/2008
6409,15010,AS6101,completed,18/11/2020
6410,15013,HS6101,completed,21/08/2007
6411,15016,AS9101,completed,01/06/1992
6412,15017,HS9101,completed,16/12/2020
6413,15018,AS101,completed,28/08/2008
6414,15025,HS101,completed,18/03/2004
6415,15026,DA6102,completed,03/05/2005
6416,15028,IS6102,completed,13/02/2002
6417,15032,DA9102,completed,19/03/2010
6418,15034,IS9102,completed,25/05/2021
6419,15040,DA102,completed,31/07/1984
6420,15043,IS102,completed,05/01/2002
6421,15046,CP6103,completed,01/08/2011
6422,15047,PS6103,completed,18/02/2000
6423,15051,CP9103,completed,17/01/1986
6424,15056,PS9103,completed,30/05/1981
6425,15060,CP103,completed,31/12/1990
6426,15068,PS103,completed,21/02/2012
6427,15069,LA6104,completed,23/09/2019
6428,15072,AF6105,completed,25/01/1987
6429,15075,BA6105,completed,02/07/2014
6430,15076,AF9105,completed,23/01/2014
6431,15078,BA9105,completed,29/02/1988
6432,15083,AF105,completed,17/04/2015
6433,15084,BA105,completed,05/10/2002
6434,15086,CE6100,completed,19/09/2009
6435,15090,EE6100,completed,23/05/2009
6436,15094,CE9100,completed,02/05/2006
6437,15095,EE9100,completed,13/10/1997
6438,15096,CE100,completed,12/07/2014
6439,15101,EE100,completed,16/04/1984
6440,15104,AS6101,completed,03/12/1992
6441,15109,HS6101,completed,09/07/1982
6442,15111,AS9101,completed,21/06/1990
6443,15112,HS9101,completed,12/04/2012
6444,15113,AS101,completed,03/03/1997
6445,15114,HS101,completed,28/03/2001
6446,15115,DA6102,completed,26/12/1985
6447,15116,IS6102,completed,15/04/2020
6448,15118,DA9102,completed,13/05/2008
6449,15119,IS9102,completed,29/04/2006
6450,15123,DA102,completed,05/05/2018
6451,15130,IS102,completed,20/02/2014
6452,15139,CP6103,completed,26/08/1999
6453,15140,PS6103,completed,29/06/1996
6454,15144,CP9103,completed,24/08/2019
6455,15147,PS9103,completed,05/05/1994
6456,15148,CP103,completed,27/08/1998
6457,15149,PS103,completed,06/01/1994
6458,15150,LA6104,completed,06/11/1992
6459,15153,AF6105,completed,04/09/1991
6460,15155,BA6105,completed,18/10/2006
6461,15157,AF9105,completed,26/12/1987
6462,15158,BA9105,completed,27/05/1984
6463,15165,AF105,completed,21/05/2020
6464,15166,BA105,completed,26/10/2002
6465,15168,CE6100,completed,18/01/1995
6466,15169,EE6100,completed,16/01/1988
6467,15171,CE9100,completed,20/01/2018
6468,15172,EE9100,completed,26/05/2010
6469,15173,CE100,completed,31/01/2005
6470,15174,EE100,completed,02/03/1987
6471,15176,AS6101,completed,31/12/1995
6472,15182,HS6101,completed,28/10/1993
6473,15184,AS9101,completed,16/03/2001
6474,15185,HS9101,completed,05/01/2006
6475,15188,AS101,completed,24/01/1999
6476,15191,HS101,completed,22/02/1988
6477,15192,DA6102,completed,25/10/1985
6478,15194,IS6102,completed,23/01/1990
6479,15197,DA9102,completed,27/09/2014
6480,15198,IS9102,completed,10/11/2009
6481,15200,DA102,completed,26/12/1984
6482,15201,IS102,completed,09/10/1980
6483,15205,CP6103,completed,29/01/2007
6484,15209,PS6103,completed,27/10/1994
6485,15210,CP9103,completed,24/11/2003
6486,15211,PS9103,completed,06/02/2000
6487,15213,CP103,completed,04/10/1992
6488,15215,PS103,completed,22/04/1993
6489,15216,LA6104,completed,20/08/2011
6490,15218,AF6105,completed,12/07/1990
6491,15219,BA6105,completed,23/08/1996
6492,15221,AF9105,completed,05/06/2003
6493,15222,BA9105,completed,25/02/1987
6494,15223,AF105,completed,14/05/1992
6495,15228,BA105,completed,28/01/1996
6496,15233,CE6100,completed,20/04/1986
6497,15234,EE6100,completed,11/11/2017
6498,15235,CE9100,completed,19/03/2012
6499,15237,EE9100,completed,20/02/1992
6500,15245,CE100,completed,27/12/2007
6501,15247,EE100,completed,13/02/2010
6502,15253,AS6101,completed,23/05/1993
6503,15259,HS6101,completed,10/02/1985
6504,15260,AS9101,completed,29/10/2005
6505,15262,HS9101,completed,16/10/2012
6506,15264,AS101,completed,26/08/1996
6507,15265,HS101,completed,17/11/1986
6508,15266,DA6102,completed,17/11/1994
6509,15267,IS6102,completed,30/11/1998
6510,15271,DA9102,completed,19/12/1981
6511,15272,IS9102,completed,31/07/1994
6512,15280,DA102,completed,05/08/2006
6513,15282,IS102,completed,28/09/1983
6514,15286,CP6103,completed,08/05/1997
6515,15289,PS6103,completed,23/04/2001
6516,15291,CP9103,completed,17/07/2015
6517,15292,PS9103,completed,23/07/1986
6518,15293,CP103,completed,04/01/2014
6519,15297,PS103,completed,02/09/2020
6520,15298,LA6104,completed,22/01/2007
6521,15300,AF6105,completed,09/09/2000
6522,15301,BA6105,completed,08/12/2010
6523,15307,AF9105,completed,23/08/2016
6524,15308,BA9105,completed,14/10/2008
6525,15309,AF105,completed,12/05/1995
6526,15310,BA105,completed,05/06/1994
6527,15314,CE6100,completed,01/03/1998
6528,15315,EE6100,completed,12/09/1998
6529,15317,CE9100,completed,12/06/1986
6530,15318,EE9100,completed,31/03/2007
6531,15320,CE100,completed,07/06/1990
6532,15322,EE100,completed,04/06/2009
6533,15324,AS6101,completed,20/11/2010
6534,15325,HS6101,completed,05/08/1986
6535,15326,AS9101,completed,11/05/2008
6536,15328,HS9101,completed,13/11/1995
6537,15329,AS101,completed,23/08/1989
